series,ts,value,max,twd,gro_yr
92222161,2023-01-14T11:45:00Z,334,407,73,0
92222161,2023-01-14T12:00:00Z,333,407,74,0
92222161,2023-01-14T12:15:00Z,334,407,73,0
92222161,2023-01-14T12:30:00Z,333,407,74,0
92222161,2023-01-14T12:45:00Z,333,407,74,0
92222161,2023-01-14T13:00:00Z,333,407,74,0
92222161,2023-01-14T13:15:00Z,333,407,74,0
92222161,2023-01-14T13:30:00Z,332,407,75,0
92222161,2023-01-14T13:45:00Z,332,407,75,0
92222161,2023-01-14T14:00:00Z,332,407,75,0
92222161,2023-01-14T14:15:00Z,331,407,76,0
92222161,2023-01-14T14:30:00Z,331,407,76,0
92222161,2023-01-14T14:45:00Z,330,407,77,0
92222161,2023-01-14T15:00:00Z,330,407,77,0
92222161,2023-01-14T15:15:00Z,330,407,77,0
92222161,2023-01-14T15:30:00Z,330,407,77,0
92222161,2023-01-14T15:45:00Z,330,407,77,0
92222161,2023-01-14T16:00:00Z,330,407,77,0
92222161,2023-01-14T16:15:00Z,330,407,77,0
92222161,2023-01-14T16:30:00Z,330,407,77,0
92222161,2023-01-14T16:45:00Z,330,407,77,0
92222161,2023-01-14T17:00:00Z,330,407,77,0
92222161,2023-01-14T17:15:00Z,330,407,77,0
92222161,2023-01-14T17:30:00Z,330,407,77,0
92222161,2023-01-14T17:45:00Z,331,407,76,0
92222161,2023-01-14T18:00:00Z,331,407,76,0
92222161,2023-01-14T18:15:00Z,331,407,76,0
92222161,2023-01-14T18:30:00Z,330,407,77,0
92222161,2023-01-14T18:45:00Z,330,407,77,0
92222161,2023-01-14T19:00:00Z,330,407,77,0
92222161,2023-01-14T19:15:00Z,331,407,76,0
92222161,2023-01-14T19:30:00Z,331,407,76,0
92222161,2023-01-14T19:45:00Z,331,407,76,0
92222161,2023-01-14T20:00:00Z,331,407,76,0
92222161,2023-01-14T20:15:00Z,331,407,76,0
92222161,2023-01-14T20:30:00Z,331,407,76,0
92222161,2023-01-14T20:45:00Z,331,407,76,0
92222161,2023-01-14T21:00:00Z,331,407,76,0
92222161,2023-01-14T21:15:00Z,331,407,76,0
92222161,2023-01-14T21:30:00Z,331,407,76,0
92222161,2023-01-14T21:45:00Z,331,407,76,0
92222161,2023-01-14T22:00:00Z,331,407,76,0
92222161,2023-01-14T22:15:00Z,331,407,76,0
92222161,2023-01-14T22:30:00Z,331,407,76,0
92222161,2023-01-14T22:45:00Z,331,407,76,0
92222161,2023-01-14T23:00:00Z,331,407,76,0
92222161,2023-01-14T23:15:00Z,331,407,76,0
92222161,2023-01-14T23:30:00Z,331,407,76,0
92222161,2023-01-14T23:45:00Z,331,407,76,0
92222161,2023-01-15T00:00:00Z,331,407,76,0
92222161,2023-01-15T00:15:00Z,331,407,76,0
92222161,2023-01-15T00:30:00Z,331,407,76,0
92222161,2023-01-15T00:45:00Z,331,407,76,0
92222161,2023-01-15T01:00:00Z,331,407,76,0
92222161,2023-01-15T01:15:00Z,331,407,76,0
92222161,2023-01-15T01:30:00Z,331,407,76,0
92222161,2023-01-15T01:45:00Z,331,407,76,0
92222161,2023-01-15T02:00:00Z,331,407,76,0
92222161,2023-01-15T02:15:00Z,331,407,76,0
92222161,2023-01-15T02:30:00Z,331,407,76,0
92222161,2023-01-15T02:45:00Z,332,407,75,0
92222161,2023-01-15T03:00:00Z,331,407,76,0
92222161,2023-01-15T03:15:00Z,332,407,75,0
92222161,2023-01-15T03:30:00Z,332,407,75,0
92222161,2023-01-15T03:45:00Z,332,407,75,0
92222161,2023-01-15T04:00:00Z,333,407,74,0
92222161,2023-01-15T04:15:00Z,332,407,75,0
92222161,2023-01-15T04:30:00Z,332,407,75,0
92222161,2023-01-15T04:45:00Z,332,407,75,0
92222161,2023-01-15T05:00:00Z,332,407,75,0
92222161,2023-01-15T05:15:00Z,332,407,75,0
92222161,2023-01-15T05:30:00Z,332,407,75,0
92222161,2023-01-15T05:45:00Z,332,407,75,0
92222161,2023-01-15T06:00:00Z,332,407,75,0
92222161,2023-01-15T06:15:00Z,332,407,75,0
92222161,2023-01-15T06:30:00Z,332,407,75,0
92222161,2023-01-15T06:45:00Z,332,407,75,0
92222161,2023-01-15T07:00:00Z,332,407,75,0
92222161,2023-01-15T07:15:00Z,332,407,75,0
92222161,2023-01-15T07:30:00Z,332,407,75,0
92222161,2023-01-15T07:45:00Z,332,407,75,0
92222161,2023-01-15T08:00:00Z,332,407,75,0
92222161,2023-01-15T08:15:00Z,332,407,75,0
92222161,2023-01-15T08:30:00Z,332,407,75,0
92222161,2023-01-15T08:45:00Z,332,407,75,0
92222161,2023-01-15T09:00:00Z,332,407,75,0
92222161,2023-01-15T09:15:00Z,332,407,75,0
92222161,2023-01-15T09:30:00Z,332,407,75,0
92222161,2023-01-15T09:45:00Z,332,407,75,0
92222161,2023-01-15T10:00:00Z,332,407,75,0
92222161,2023-01-15T10:15:00Z,332,407,75,0
92222161,2023-01-15T10:30:00Z,332,407,75,0
92222161,2023-01-15T10:45:00Z,332,407,75,0
92222161,2023-01-15T11:00:00Z,333,407,74,0
92222161,2023-01-15T11:15:00Z,333,407,74,0
92222161,2023-01-15T11:30:00Z,332,407,75,0
92222161,2023-01-15T11:45:00Z,333,407,74,0
92222161,2023-01-15T12:00:00Z,333,407,74,0
92222161,2023-01-15T12:15:00Z,333,407,74,0
92222161,2023-01-15T12:30:00Z,333,407,74,0
92222161,2023-01-15T12:45:00Z,333,407,74,0
92222161,2023-01-15T13:00:00Z,333,407,74,0
92222161,2023-01-15T13:15:00Z,333,407,74,0
92222161,2023-01-15T13:30:00Z,333,407,74,0
92222161,2023-01-15T13:45:00Z,333,407,74,0
92222161,2023-01-15T14:00:00Z,333,407,74,0
92222161,2023-01-15T14:15:00Z,333,407,74,0
92222161,2023-01-15T14:30:00Z,333,407,74,0
92222161,2023-01-15T14:45:00Z,333,407,74,0
92222161,2023-01-15T15:00:00Z,333,407,74,0
92222161,2023-01-15T15:15:00Z,333,407,74,0
92222161,2023-01-15T15:30:00Z,333,407,74,0
92222161,2023-01-15T15:45:00Z,333,407,74,0
92222161,2023-01-15T16:00:00Z,333,407,74,0
92222161,2023-01-15T16:15:00Z,333,407,74,0
92222161,2023-01-15T16:30:00Z,333,407,74,0
92222161,2023-01-15T16:45:00Z,333,407,74,0
92222161,2023-01-15T17:00:00Z,333,407,74,0
92222161,2023-01-15T17:15:00Z,332,407,75,0
92222161,2023-01-15T17:30:00Z,333,407,74,0
92222161,2023-01-15T17:45:00Z,333,407,74,0
92222161,2023-01-15T18:00:00Z,333,407,74,0
92222161,2023-01-15T18:15:00Z,333,407,74,0
92222161,2023-01-15T18:30:00Z,333,407,74,0
92222161,2023-01-15T18:45:00Z,333,407,74,0
92222161,2023-01-15T19:00:00Z,333,407,74,0
92222161,2023-01-15T19:15:00Z,334,407,73,0
92222161,2023-01-15T19:30:00Z,333,407,74,0
92222161,2023-01-15T19:45:00Z,333,407,74,0
92222161,2023-01-15T20:00:00Z,334,407,73,0
92222161,2023-01-15T20:15:00Z,334,407,73,0
92222161,2023-01-15T20:30:00Z,334,407,73,0
92222161,2023-01-15T20:45:00Z,335,407,72,0
92222161,2023-01-15T21:00:00Z,335,407,72,0
92222161,2023-01-15T21:15:00Z,334,407,73,0
92222161,2023-01-15T21:30:00Z,335,407,72,0
92222161,2023-01-15T21:45:00Z,335,407,72,0
92222161,2023-01-15T22:00:00Z,335,407,72,0
92222161,2023-01-15T22:15:00Z,335,407,72,0
92222161,2023-01-15T22:30:00Z,336,407,71,0
92222161,2023-01-15T22:45:00Z,336,407,71,0
92222161,2023-01-15T23:00:00Z,336,407,71,0
92222161,2023-01-15T23:15:00Z,336,407,71,0
92222161,2023-01-15T23:30:00Z,336,407,71,0
92222161,2023-01-15T23:45:00Z,336,407,71,0
92222161,2023-01-16T00:00:00Z,336,407,71,0
92222161,2023-01-16T00:15:00Z,336,407,71,0
92222161,2023-01-16T00:30:00Z,336,407,71,0
92222161,2023-01-16T00:45:00Z,337,407,70,0
92222161,2023-01-16T01:00:00Z,337,407,70,0
92222161,2023-01-16T01:15:00Z,337,407,70,0
92222161,2023-01-16T01:30:00Z,338,407,69,0
92222161,2023-01-16T01:45:00Z,337,407,70,0
92222161,2023-01-16T02:00:00Z,337,407,70,0
92222161,2023-01-16T02:15:00Z,338,407,69,0
92222161,2023-01-16T02:30:00Z,337,407,70,0
92222161,2023-01-16T02:45:00Z,337,407,70,0
92222161,2023-01-16T03:00:00Z,337,407,70,0
92222161,2023-01-16T03:15:00Z,337,407,70,0
92222161,2023-01-16T03:30:00Z,337,407,70,0
92222161,2023-01-16T03:45:00Z,337,407,70,0
92222161,2023-01-16T04:00:00Z,337,407,70,0
92222161,2023-01-16T04:15:00Z,337,407,70,0
92222161,2023-01-16T04:30:00Z,337,407,70,0
92222161,2023-01-16T04:45:00Z,338,407,69,0
92222161,2023-01-16T05:00:00Z,338,407,69,0
92222161,2023-01-16T05:15:00Z,339,407,68,0
92222161,2023-01-16T05:30:00Z,338,407,69,0
92222161,2023-01-16T05:45:00Z,338,407,69,0
92222161,2023-01-16T06:00:00Z,339,407,68,0
92222161,2023-01-16T06:15:00Z,339,407,68,0
92222161,2023-01-16T06:30:00Z,340,407,67,0
92222161,2023-01-16T06:45:00Z,340,407,67,0
92222161,2023-01-16T07:00:00Z,340,407,67,0
92222161,2023-01-16T07:15:00Z,340,407,67,0
92222161,2023-01-16T07:30:00Z,339,407,68,0
92222161,2023-01-16T07:45:00Z,339,407,68,0
92222161,2023-01-16T08:00:00Z,339,407,68,0
92222161,2023-01-16T08:15:00Z,339,407,68,0
92222161,2023-01-16T08:30:00Z,339,407,68,0
92222161,2023-01-16T08:45:00Z,340,407,67,0
92222161,2023-01-16T09:00:00Z,340,407,67,0
92222161,2023-01-16T09:15:00Z,341,407,66,0
92222161,2023-01-16T09:30:00Z,342,407,65,0
92222161,2023-01-16T09:45:00Z,343,407,64,0
92222161,2023-01-16T10:00:00Z,343,407,64,0
92222161,2023-01-16T10:15:00Z,343,407,64,0
92222161,2023-01-16T10:30:00Z,344,407,63,0
92222161,2023-01-16T10:45:00Z,344,407,63,0
92222161,2023-01-16T11:00:00Z,344,407,63,0
92222161,2023-01-16T11:15:00Z,344,407,63,0
92222161,2023-01-16T11:30:00Z,344,407,63,0
92222161,2023-01-16T11:45:00Z,344,407,63,0
92222161,2023-01-16T12:00:00Z,344,407,63,0
92222161,2023-01-16T12:15:00Z,343,407,64,0
92222161,2023-01-16T12:30:00Z,343,407,64,0
92222161,2023-01-16T12:45:00Z,343,407,64,0
92222161,2023-01-16T13:00:00Z,343,407,64,0
92222161,2023-01-16T13:15:00Z,343,407,64,0
92222161,2023-01-16T13:30:00Z,343,407,64,0
92222161,2023-01-16T13:45:00Z,343,407,64,0
92222161,2023-01-16T14:00:00Z,343,407,64,0
92222161,2023-01-16T14:15:00Z,342,407,65,0
92222161,2023-01-16T14:30:00Z,343,407,64,0
92222161,2023-01-16T14:45:00Z,343,407,64,0
92222161,2023-01-16T15:00:00Z,343,407,64,0
92222161,2023-01-16T15:15:00Z,342,407,65,0
92222161,2023-01-16T15:30:00Z,342,407,65,0
92222161,2023-01-16T15:45:00Z,342,407,65,0
92222161,2023-01-16T16:00:00Z,342,407,65,0
92222161,2023-01-16T16:15:00Z,342,407,65,0
92222161,2023-01-16T16:30:00Z,341,407,66,0
92222161,2023-01-16T16:45:00Z,342,407,65,0
92222161,2023-01-16T17:00:00Z,342,407,65,0
92222161,2023-01-16T17:15:00Z,342,407,65,0
92222161,2023-01-16T17:30:00Z,342,407,65,0
92222161,2023-01-16T17:45:00Z,340,407,67,0
92222161,2023-01-16T18:00:00Z,341,407,66,0
92222161,2023-01-16T18:15:00Z,341,407,66,0
92222161,2023-01-16T18:30:00Z,341,407,66,0
92222161,2023-01-16T18:45:00Z,342,407,65,0
92222161,2023-01-16T19:00:00Z,341,407,66,0
92222161,2023-01-16T19:15:00Z,340,407,67,0
92222161,2023-01-16T19:30:00Z,341,407,66,0
92222161,2023-01-16T19:45:00Z,341,407,66,0
92222161,2023-01-16T20:00:00Z,341,407,66,0
92222161,2023-01-16T20:15:00Z,340,407,67,0
92222161,2023-01-16T20:30:00Z,340,407,67,0
92222161,2023-01-16T20:45:00Z,339,407,68,0
92222161,2023-01-16T21:00:00Z,339,407,68,0
92222161,2023-01-16T21:15:00Z,338,407,69,0
92222161,2023-01-16T21:30:00Z,338,407,69,0
92222161,2023-01-16T21:45:00Z,339,407,68,0
92222161,2023-01-16T22:00:00Z,339,407,68,0
92222161,2023-01-16T22:15:00Z,339,407,68,0
92222161,2023-01-16T22:30:00Z,338,407,69,0
92222161,2023-01-16T22:45:00Z,339,407,68,0
92222161,2023-01-16T23:00:00Z,339,407,68,0
92222161,2023-01-16T23:15:00Z,339,407,68,0
92222161,2023-01-16T23:30:00Z,339,407,68,0
92222161,2023-01-16T23:45:00Z,339,407,68,0
92222161,2023-01-17T00:00:00Z,339,407,68,0
92222161,2023-01-17T00:15:00Z,339,407,68,0
92222161,2023-01-17T00:30:00Z,339,407,68,0
92222161,2023-01-17T00:45:00Z,339,407,68,0
92222161,2023-01-17T01:00:00Z,339,407,68,0
92222161,2023-01-17T01:15:00Z,339,407,68,0
92222161,2023-01-17T01:30:00Z,337,407,70,0
92222161,2023-01-17T01:45:00Z,337,407,70,0
92222161,2023-01-17T02:00:00Z,337,407,70,0
92222161,2023-01-17T02:15:00Z,338,407,69,0
92222161,2023-01-17T02:30:00Z,338,407,69,0
92222161,2023-01-17T02:45:00Z,338,407,69,0
92222161,2023-01-17T03:00:00Z,338,407,69,0
92222161,2023-01-17T03:15:00Z,336,407,71,0
92222161,2023-01-17T03:30:00Z,336,407,71,0
92222161,2023-01-17T03:45:00Z,335,407,72,0
92222161,2023-01-17T04:00:00Z,336,407,71,0
92222161,2023-01-17T04:15:00Z,336,407,71,0
92222161,2023-01-17T04:30:00Z,337,407,70,0
92222161,2023-01-17T04:45:00Z,337,407,70,0
92222161,2023-01-17T05:00:00Z,337,407,70,0
92222161,2023-01-17T05:15:00Z,337,407,70,0
92222161,2023-01-17T05:30:00Z,337,407,70,0
92222161,2023-01-17T05:45:00Z,337,407,70,0
92222161,2023-01-17T06:00:00Z,337,407,70,0
92222161,2023-01-17T06:15:00Z,337,407,70,0
92222161,2023-01-17T06:30:00Z,337,407,70,0
92222161,2023-01-17T06:45:00Z,338,407,69,0
92222161,2023-01-17T07:00:00Z,337,407,70,0
92222161,2023-01-17T07:15:00Z,338,407,69,0
92222161,2023-01-17T07:30:00Z,337,407,70,0
92222161,2023-01-17T07:45:00Z,337,407,70,0
92222161,2023-01-17T08:00:00Z,337,407,70,0
92222161,2023-01-17T08:15:00Z,337,407,70,0
92222161,2023-01-17T08:30:00Z,337,407,70,0
92222161,2023-01-17T08:45:00Z,336,407,71,0
92222161,2023-01-17T09:00:00Z,336,407,71,0
92222161,2023-01-17T09:15:00Z,336,407,71,0
92222161,2023-01-17T09:30:00Z,336,407,71,0
92222161,2023-01-17T09:45:00Z,336,407,71,0
92222161,2023-01-17T10:00:00Z,336,407,71,0
92222161,2023-01-17T10:15:00Z,336,407,71,0
92222161,2023-01-17T10:30:00Z,336,407,71,0
92222161,2023-01-17T10:45:00Z,336,407,71,0
92222161,2023-01-17T11:00:00Z,336,407,71,0
92222161,2023-01-17T11:15:00Z,336,407,71,0
92222161,2023-01-17T11:30:00Z,336,407,71,0
92222161,2023-01-17T11:45:00Z,335,407,72,0
92222161,2023-01-17T12:00:00Z,335,407,72,0
92222161,2023-01-17T12:15:00Z,335,407,72,0
92222161,2023-01-17T12:30:00Z,335,407,72,0
92222161,2023-01-17T12:45:00Z,333,407,74,0
92222161,2023-01-17T13:00:00Z,334,407,73,0
92222161,2023-01-17T13:15:00Z,334,407,73,0
92222161,2023-01-17T13:30:00Z,333,407,74,0
92222161,2023-01-17T13:45:00Z,333,407,74,0
92222161,2023-01-17T14:00:00Z,333,407,74,0
92222161,2023-01-17T14:15:00Z,332,407,75,0
92222161,2023-01-17T14:30:00Z,332,407,75,0
92222161,2023-01-17T14:45:00Z,330,407,77,0
92222161,2023-01-17T15:00:00Z,330,407,77,0
92222161,2023-01-17T15:15:00Z,330,407,77,0
92222161,2023-01-17T15:30:00Z,330,407,77,0
92222161,2023-01-17T15:45:00Z,328,407,79,0
92222161,2023-01-17T16:00:00Z,329,407,78,0
92222161,2023-01-17T16:15:00Z,329,407,78,0
92222161,2023-01-17T16:30:00Z,329,407,78,0
92222161,2023-01-17T16:45:00Z,329,407,78,0
92222161,2023-01-17T17:00:00Z,329,407,78,0
92222161,2023-01-17T17:15:00Z,330,407,77,0
92222161,2023-01-17T17:30:00Z,330,407,77,0
92222161,2023-01-17T17:45:00Z,330,407,77,0
92222161,2023-01-17T18:00:00Z,330,407,77,0
92222161,2023-01-17T18:15:00Z,330,407,77,0
92222161,2023-01-17T18:30:00Z,330,407,77,0
92222161,2023-01-17T18:45:00Z,330,407,77,0
92222161,2023-01-17T19:00:00Z,331,407,76,0
92222161,2023-01-17T19:15:00Z,330,407,77,0
92222161,2023-01-17T19:30:00Z,330,407,77,0
92222161,2023-01-17T19:45:00Z,331,407,76,0
92222161,2023-01-17T20:00:00Z,330,407,77,0
92222161,2023-01-17T20:15:00Z,330,407,77,0
92222161,2023-01-17T20:30:00Z,331,407,76,0
92222161,2023-01-17T20:45:00Z,331,407,76,0
92222161,2023-01-17T21:00:00Z,331,407,76,0
92222161,2023-01-17T21:15:00Z,331,407,76,0
92222161,2023-01-17T21:30:00Z,331,407,76,0
92222161,2023-01-17T21:45:00Z,331,407,76,0
92222161,2023-01-17T22:00:00Z,331,407,76,0
92222161,2023-01-17T22:15:00Z,331,407,76,0
92222161,2023-01-17T22:30:00Z,331,407,76,0
92222161,2023-01-17T22:45:00Z,331,407,76,0
92222161,2023-01-17T23:00:00Z,331,407,76,0
92222161,2023-01-17T23:15:00Z,331,407,76,0
92222161,2023-01-17T23:30:00Z,331,407,76,0
92222161,2023-01-17T23:45:00Z,331,407,76,0
92222161,2023-01-18T00:00:00Z,331,407,76,0
92222161,2023-01-18T00:15:00Z,331,407,76,0
92222161,2023-01-18T00:30:00Z,331,407,76,0
92222161,2023-01-18T00:45:00Z,331,407,76,0
92222161,2023-01-18T01:00:00Z,331,407,76,0
92222161,2023-01-18T01:15:00Z,331,407,76,0
92222161,2023-01-18T01:30:00Z,332,407,75,0
92222161,2023-01-18T01:45:00Z,332,407,75,0
92222161,2023-01-18T02:00:00Z,332,407,75,0
92222161,2023-01-18T02:15:00Z,332,407,75,0
92222161,2023-01-18T02:30:00Z,332,407,75,0
92222161,2023-01-18T02:45:00Z,332,407,75,0
92222161,2023-01-18T03:00:00Z,332,407,75,0
92222161,2023-01-18T03:15:00Z,332,407,75,0
92222161,2023-01-18T03:30:00Z,332,407,75,0
92222161,2023-01-18T03:45:00Z,332,407,75,0
92222161,2023-01-18T04:00:00Z,332,407,75,0
92222161,2023-01-18T04:15:00Z,332,407,75,0
92222161,2023-01-18T04:30:00Z,332,407,75,0
92222161,2023-01-18T04:45:00Z,332,407,75,0
92222161,2023-01-18T05:00:00Z,332,407,75,0
92222161,2023-01-18T05:15:00Z,332,407,75,0
92222161,2023-01-18T05:30:00Z,332,407,75,0
92222161,2023-01-18T05:45:00Z,332,407,75,0
92222161,2023-01-18T06:00:00Z,332,407,75,0
92222161,2023-01-18T06:15:00Z,332,407,75,0
92222161,2023-01-18T06:30:00Z,332,407,75,0
92222161,2023-01-18T06:45:00Z,332,407,75,0
92222161,2023-01-18T07:00:00Z,332,407,75,0
92222161,2023-01-18T07:15:00Z,332,407,75,0
92222161,2023-01-18T07:30:00Z,332,407,75,0
92222161,2023-01-18T07:45:00Z,332,407,75,0
92222161,2023-01-18T08:00:00Z,332,407,75,0
92222161,2023-01-18T08:15:00Z,332,407,75,0
92222161,2023-01-18T08:30:00Z,332,407,75,0
92222161,2023-01-18T08:45:00Z,332,407,75,0
92222161,2023-01-18T09:00:00Z,332,407,75,0
92222161,2023-01-18T09:15:00Z,332,407,75,0
92222161,2023-01-18T09:30:00Z,332,407,75,0
92222161,2023-01-18T09:45:00Z,332,407,75,0
92222161,2023-01-18T10:00:00Z,332,407,75,0
92222161,2023-01-18T10:15:00Z,332,407,75,0
92222161,2023-01-18T10:30:00Z,332,407,75,0
92222161,2023-01-18T10:45:00Z,332,407,75,0
92222161,2023-01-18T11:00:00Z,332,407,75,0
92222161,2023-01-18T11:15:00Z,332,407,75,0
92222161,2023-01-18T11:30:00Z,332,407,75,0
92222161,2023-01-18T11:45:00Z,332,407,75,0
92222161,2023-01-18T12:00:00Z,332,407,75,0
92222161,2023-01-18T12:15:00Z,332,407,75,0
92222161,2023-01-18T12:30:00Z,332,407,75,0
92222161,2023-01-18T12:45:00Z,332,407,75,0
92222161,2023-01-18T13:00:00Z,332,407,75,0
92222161,2023-01-18T13:15:00Z,332,407,75,0
92222161,2023-01-18T13:30:00Z,332,407,75,0
92222161,2023-01-18T13:45:00Z,332,407,75,0
92222161,2023-01-18T14:00:00Z,332,407,75,0
92222161,2023-01-18T14:15:00Z,332,407,75,0
92222161,2023-01-18T14:30:00Z,332,407,75,0
92222161,2023-01-18T14:45:00Z,332,407,75,0
92222161,2023-01-18T15:00:00Z,332,407,75,0
92222161,2023-01-18T15:15:00Z,332,407,75,0
92222161,2023-01-18T15:30:00Z,332,407,75,0
92222161,2023-01-18T15:45:00Z,332,407,75,0
92222161,2023-01-18T16:00:00Z,332,407,75,0
92222161,2023-01-18T16:15:00Z,332,407,75,0
92222161,2023-01-18T16:30:00Z,332,407,75,0
92222161,2023-01-18T16:45:00Z,332,407,75,0
92222161,2023-01-18T17:00:00Z,332,407,75,0
92222161,2023-01-18T17:15:00Z,332,407,75,0
92222161,2023-01-18T17:30:00Z,332,407,75,0
92222161,2023-01-18T17:45:00Z,332,407,75,0
92222161,2023-01-18T18:00:00Z,332,407,75,0
92222161,2023-01-18T18:15:00Z,332,407,75,0
92222161,2023-01-18T18:30:00Z,332,407,75,0
92222161,2023-01-18T18:45:00Z,332,407,75,0
92222161,2023-01-18T19:00:00Z,332,407,75,0
92222161,2023-01-18T19:15:00Z,332,407,75,0
92222161,2023-01-18T19:30:00Z,332,407,75,0
92222161,2023-01-18T19:45:00Z,332,407,75,0
92222161,2023-01-18T20:00:00Z,332,407,75,0
92222161,2023-01-18T20:15:00Z,332,407,75,0
92222161,2023-01-18T20:30:00Z,332,407,75,0
92222161,2023-01-18T20:45:00Z,332,407,75,0
92222161,2023-01-18T21:00:00Z,332,407,75,0
92222161,2023-01-18T21:15:00Z,332,407,75,0
92222161,2023-01-18T21:30:00Z,332,407,75,0
92222161,2023-01-18T21:45:00Z,332,407,75,0
92222161,2023-01-18T22:00:00Z,332,407,75,0
92222161,2023-01-18T22:15:00Z,332,407,75,0
92222161,2023-01-18T22:30:00Z,332,407,75,0
92222161,2023-01-18T22:45:00Z,332,407,75,0
92222161,2023-01-18T23:00:00Z,332,407,75,0
92222161,2023-01-18T23:15:00Z,332,407,75,0
92222161,2023-01-18T23:30:00Z,332,407,75,0
92222161,2023-01-18T23:45:00Z,332,407,75,0
92222161,2023-01-19T00:00:00Z,332,407,75,0
92222161,2023-01-19T00:15:00Z,332,407,75,0
92222161,2023-01-19T00:30:00Z,332,407,75,0
92222161,2023-01-19T00:45:00Z,332,407,75,0
92222161,2023-01-19T01:00:00Z,332,407,75,0
92222161,2023-01-19T01:15:00Z,332,407,75,0
92222161,2023-01-19T01:30:00Z,332,407,75,0
92222161,2023-01-19T01:45:00Z,331,407,76,0
92222161,2023-01-19T02:00:00Z,332,407,75,0
92222161,2023-01-19T02:15:00Z,332,407,75,0
92222161,2023-01-19T02:30:00Z,332,407,75,0
92222161,2023-01-19T02:45:00Z,332,407,75,0
92222161,2023-01-19T03:00:00Z,332,407,75,0
92222161,2023-01-19T03:15:00Z,332,407,75,0
92222161,2023-01-19T03:30:00Z,332,407,75,0
92222161,2023-01-19T03:45:00Z,332,407,75,0
92222161,2023-01-19T04:00:00Z,332,407,75,0
92222161,2023-01-19T04:15:00Z,332,407,75,0
92222161,2023-01-19T04:30:00Z,332,407,75,0
92222161,2023-01-19T04:45:00Z,332,407,75,0
92222161,2023-01-19T05:00:00Z,332,407,75,0
92222161,2023-01-19T05:15:00Z,332,407,75,0
92222161,2023-01-19T05:30:00Z,332,407,75,0
92222161,2023-01-19T05:45:00Z,332,407,75,0
92222161,2023-01-19T06:00:00Z,332,407,75,0
92222161,2023-01-19T06:15:00Z,332,407,75,0
92222161,2023-01-19T06:30:00Z,332,407,75,0
92222161,2023-01-19T06:45:00Z,332,407,75,0
92222161,2023-01-19T07:00:00Z,332,407,75,0
92222161,2023-01-19T07:15:00Z,332,407,75,0
92222161,2023-01-19T07:30:00Z,332,407,75,0
92222161,2023-01-19T07:45:00Z,332,407,75,0
92222161,2023-01-19T08:00:00Z,332,407,75,0
92222161,2023-01-19T08:15:00Z,332,407,75,0
92222161,2023-01-19T08:30:00Z,332,407,75,0
92222161,2023-01-19T08:45:00Z,332,407,75,0
92222161,2023-01-19T09:00:00Z,332,407,75,0
92222161,2023-01-19T09:15:00Z,332,407,75,0
92222161,2023-01-19T09:30:00Z,332,407,75,0
92222161,2023-01-19T09:45:00Z,332,407,75,0
92222161,2023-01-19T10:00:00Z,332,407,75,0
92222161,2023-01-19T10:15:00Z,332,407,75,0
92222161,2023-01-19T10:30:00Z,332,407,75,0
92222161,2023-01-19T10:45:00Z,332,407,75,0
92222161,2023-01-19T11:00:00Z,332,407,75,0
92222161,2023-01-19T11:15:00Z,332,407,75,0
92222161,2023-01-19T11:30:00Z,332,407,75,0
92222161,2023-01-19T11:45:00Z,332,407,75,0
92222161,2023-01-19T12:00:00Z,332,407,75,0
92222161,2023-01-19T12:15:00Z,332,407,75,0
92222161,2023-01-19T12:30:00Z,332,407,75,0
92222161,2023-01-19T12:45:00Z,332,407,75,0
92222161,2023-01-19T13:00:00Z,332,407,75,0
92222161,2023-01-19T13:15:00Z,332,407,75,0
92222161,2023-01-19T13:30:00Z,332,407,75,0
92222161,2023-01-19T13:45:00Z,332,407,75,0
92222161,2023-01-19T14:00:00Z,332,407,75,0
92222161,2023-01-19T14:15:00Z,332,407,75,0
92222161,2023-01-19T14:30:00Z,332,407,75,0
92222161,2023-01-19T14:45:00Z,332,407,75,0
92222161,2023-01-19T15:00:00Z,332,407,75,0
92222161,2023-01-19T15:15:00Z,332,407,75,0
92222161,2023-01-19T15:30:00Z,332,407,75,0
92222161,2023-01-19T15:45:00Z,332,407,75,0
92222161,2023-01-19T16:00:00Z,332,407,75,0
92222161,2023-01-19T16:15:00Z,332,407,75,0
92222161,2023-01-19T16:30:00Z,332,407,75,0
92222161,2023-01-19T16:45:00Z,332,407,75,0
92222161,2023-01-19T17:00:00Z,332,407,75,0
92222161,2023-01-19T17:15:00Z,332,407,75,0
92222161,2023-01-19T17:30:00Z,332,407,75,0
92222161,2023-01-19T17:45:00Z,332,407,75,0
92222161,2023-01-19T18:00:00Z,332,407,75,0
92222161,2023-01-19T18:15:00Z,332,407,75,0
92222161,2023-01-19T18:30:00Z,332,407,75,0
92222161,2023-01-19T18:45:00Z,332,407,75,0
92222161,2023-01-19T19:00:00Z,332,407,75,0
92222161,2023-01-19T19:15:00Z,332,407,75,0
92222161,2023-01-19T19:30:00Z,332,407,75,0
92222161,2023-01-19T19:45:00Z,332,407,75,0
92222161,2023-01-19T20:00:00Z,332,407,75,0
92222161,2023-01-19T20:15:00Z,332,407,75,0
92222161,2023-01-19T20:30:00Z,332,407,75,0
92222161,2023-01-19T20:45:00Z,332,407,75,0
